,dcode,dname
27707,A11A0490A0002,제일에페드린염산염주사액4%
27708,A11A0490A0071,제일제약디클로페낙나트륨주사액
27709,A11AOOOOO8551,제일제약디클로페낙나트륨주사액2.5%(수출용)
27710,2015101600004,제일콜레칼시페롤주
27711,A11AEEEEE0216,제일페노바르비탈주사액
27712,2013041000001,제일페노바르비탈주사액(앰플)
27713,A11AKP08G4372,제일피페라실린나트륨주1g(수출용)
27714,A11AKP08G4319,제일피페라실린나트륨주2g(수출용)
27715,2009090200056,제텐페롤연질캡슐
27716,A11ACCCCC0191,젝스타주
27717,2016091900005,젠보야정
27718,A11AOOOOO1897,젠빅연질캡슐
27719,2018021900006,젠페넴주0.5g
27720,2019051000002,젠페넴주1g
27721,2018060700002,젬비오캡슐
27722,2020120700001,조아구강청액
27723,2019082000001,조인88플라스타
27724,A11AKP08G3433,종근당세포페라존주
27725,A11AKP08G3430,종근당세포페라존주0.5g
27726,A11AKP08G3426,종근당세포페라존주2g
27727,2009071504371,중외덱사메타손디나트륨인산염주4mg(수출용)
27728,A11AGGGGA4421,중외덱사메타손주
27729,2010040100031,중외도네페질속붕정10mg
27730,2011092300003,중외도네페질속붕정5mg
27731,A11AOOOOO0406,중외에페리손염산염정
27732,2019060400034,중헌리스페리돈정1mg
27733,2019060400035,중헌리스페리돈정2mg
27734,2019090900177,중헌페북소스타트정40mg
27735,2019090900178,중헌페북소스타트정80mg
27736,2014090200021,지노드론플러스디정
27737,2022041900003,지노칼골드정
27738,A11ABBBBB2308,지노칼정
27739,2017032700006,지노티넬플러스정
27740,A11AKP08J0026,지세트프러스정
27741,A11ADDDDD0738,지에이치알에이치페링
27742,A11A3100B0002,지엘돔페리돈정
27743,A11A3100A0062,지엘로페라미드염산염캡슐
27744,2016080900014,지엘아세클로페낙정100mg
27745,A11AEEEEE0592,지엘피코락정
27746,A11AOOOOO7595,지오로사연질캡슐100mg
27747,A11AOOOOO3865,진양에페리손정
27748,2022042900015,징크셀플러스캡슐
27749,A11AKP08F1211,청명에프연질캡슐
27750,2009090700239,청아안연질캡슐
27751,2023042400004,츄이디연질캡슐
27752,2017042100005,치클리덴탈페이스트
27753,A11A0660B0038,치탄캡슐(수출용)
27754,2016101400010,칸토넬플러스정
27755,A11AOOOOO6786,칼그린연질캡슐
27756,2017022000006,칼디론주
27757,2009090100009,칼디모아연질캡슐
27758,2009090700538,칼디본연질캡슐
27759,A11AOOOOO9907,칼디스트정
27760,2020051300004,칼디엔정
27761,2019112700004,칼디온정
27762,A11A1000B0067,칼디올연질캡슐20μg
27763,2023060100005,칼디올연질캡슐20μg(수출용)
27764,A11AGGGGA1936,칼디올연질캡슐50㎍
27765,2022011000014,칼디옵티마정
27766,2020030500005,칼디원정
27767,2009071506127,칼디큐정
27768,2021072000005,칼디프라임정
27769,2009090700257,칼디프로연질캡슐
27770,A11APPPPP0153,칼디플러스정
27771,2009090700037,칼레르디정
27772,2009090700032,칼레르정
27773,2010031600063,칼로본정
27774,A11A1200A0160,칼로스티정
27775,2009091800134,칼리스타정
27776,A11AMMMMM1462,칼믹정
27777,2015091100003,칼본디연질캡슐
27778,2010040900017,칼본파워연질캡슐
27779,A11AKP08G0348,칼본페롤연질캡슐
27780,2022040400009,칼비리아정
27781,2022040400008,칼비리아플러스정
27782,2009090700399,칼비타디정
27783,2009090700478,칼비타정
27784,2022022300004,칼슈머정
27785,A11APPPPP1030,칼시롤정
27786,2020021100002,칼시마정
27787,2019081900010,칼시타민정
27788,2019111900007,칼시타본정
27789,2009090700153,칼시탄정
27790,2020100600004,칼시톤정100/1000
27791,2020101300007,칼시톤정500/1000
27792,A11AOOOOO9168,칼시포맨디정
27793,A11AOOOOO9167,칼시포맨정
27794,2018101200004,칼앤디업연질캡슐
27795,vf4au02qvvss7,칼엔본연질캡슐
27796,A11A3300A0266,칼원디정
27797,2014110600007,칼코도스연질캡슐(수출용)
27798,A11AOOOOO4041,칼테오40정
27799,A11AOOOOO4042,칼테오80정
27800,ub3plmswg0zlx,칼테오정
27801,2011022800040,칼트레이트디400
27802,A11APPPPP0062,칼페롤정
27803,2023111600004,칼페온정
27804,2016080100015,칼플러스정
27805,2014061100001,케어칼디엠정
27806,A11AKP08F0329,케어콘연질캡슐
27807,A11AOOOOO1159,케이디펜플라스타
27808,2013120600011,케이비메로페넴주1g(수출용)
27809,2022071800004,케이셉트액10mg
27810,2022071800002,케이셉트액5mg
27811,ruiagcpxyrr21,케이셉트정10mg
27812,A11AKP07L0140,케이셉트정5mg
27813,2022092700001,케이페롤정
27814,A11AOOOOO6467,케이페리정
27815,2013011800001,케페낙정100mg
27816,2014111400005,켐라이트산
27817,A11APPPPP2873,코감에스캡슐
27818,A11AHHHHH0318,코노스캡슐
27819,dev44x7n6xrid,코노텍정
27820,2023062800009,코드비타연질캡슐
27821,2021102200007,코드에이연질캡슐
27822,2018062200008,코디톱쿨플라스타
27823,2015030400004,코디톱플라스타
27824,A11A0470B0057,코딜라트정
27825,A11AOOOOO4110,코라존주
27826,2009071504972,코라존주(수출용)
27827,2014070800006,코라존주0.5g(수출용)
27828,2014070800005,코라존주2g(수출용)
27829,2009071505706,코러스덱사메타손주(수출용)
27830,A11A5060B0055,코러스디클로페낙주
27831,2015112500015,코러스메페남산정250mg(수출용)
27832,2015112500016,코러스메페남산정500mg(수출용)
27833,2015112500014,코러스메페남산캡슐250mg(수출용)
27834,A11APPPPP2595,코리텍정
27835,2022081200002,코미플루원스주
27836,2015061100014,코베손정(수출용)
27837,A11APPPPP0879,코살린정
27838,2017082400029,코슈엘정
27839,A11APPPPP0197,코슈정
27840,2018030200019,코스페낙정100mg
27841,2018103100010,코스페넴주1g
27842,2018103100011,코스페넴주500mg
27843,2019022800018,코스피손정
27844,2013120300017,코싹엘정
27845,A11AKP08F0384,코아펜정(수출용)
27846,A11AOOOOO5726,코알라캡슐(수출용)
27847,2009090700317,코알지정
27848,A11APPPPP2625,코앤콜정
27849,A11AKP08F0553,코에굿정
27850,A11A0470A0340,코오롱콤비짐정
27851,2009082800026,코트리진정
27852,2013112800008,코페론주120μg(수출용)
27853,A11AGGGGA5694,코페리정(수출용)
27854,A11A0310A0093,코프렐정
27855,A11A0370A0138,콘드린캡슐400mg
27856,A11A1270B0077,콘로인캡슐
27857,A11A0850A0203,콘트로캡슐
27858,A11AGGGGA2671,콘티나캡슐400mg
27859,2009071504789,콜드앤플루데이타임시럽(수출용)
27860,A11AKP08A0320,콜드앤플루데이타임시럽(수출용)
27861,2023042800001,콜레디주
27862,2020110900001,"콜레칼디주200,000IU"
27863,2014121500003,콜론피코산
27864,2018081600004,콜린페트연질캡슐
27865,2014073000018,콜린페트정
27866,2014111200002,콜립정145/20mg
27867,2014111200001,콜립정145/40mg
27868,A11AOOOOO5749,콜콜노즈캡슐
27869,2010042100008,콤비페넴주500mg(수출용)
27870,2009071502196,콤비페닉스캡슐(수출용)
27871,2013080600004,콤페탐주1.5g(수출용)
27872,A11APPPPP1391,쿨노즈캡슐
27873,2015022300009,쿨앤핫페인패치(수출용)
27874,2020011600014,큐엘파마페닐레프린염산염나잘액
27875,2022080500001,큐엘플루주
27876,2019062500026,큐페리손정
27877,A11ADDDDD0084,크낙주2mL
27878,2016122000002,크램스탑연질캡슐
27879,A11AKP08G0100,크램페롤연질캡슐
27880,joit70yibdyil,크로날현탁액
27881,A11A2500A0440,크로탈정
27882,2012103000029,크리페낙정
27883,A11AKP08G0067,크린브라이트연질캡슐
27884,2016031700010,클낙점안액
27885,2016022500005,클라낙CR정
27886,A11AOOOOO0355,클란자에스연질캡슐
27887,A11ABBBBB0796,클란자정
27888,2010041500005,클란자CR정
27889,A11AHHHHH0034,클로낙주2mL
27890,2016042600016,클로디펜정
27891,2016122800009,클로디펜주
27892,2015012900014,클로디펜플라스타
27893,2014093000028,클로켐CR정
27894,2016090200006,클로페낙점안액(5mL)
27895,A11AOOOOO3545,클론자에스연질캡슐
27896,A11A1270B0016,킨포인주
27897,A11AKP08F0095,타로텐주
27898,2009071502045,타리피캡슐(수출용)
27899,2009071504935,타메리돈정(수출용)
27900,2016091900014,타민디주
27901,A11AOOOOO9205,타박탐주2.25g
27902,A11AOOOOO9629,타박탐주4.5g
27903,A11AKP08F0099,타소진주4.5g
27904,A11AKP09D0070,타이페낙정50mg(수출용)
27905,A11AOOOOO1791,타이핀정(수출용)
27906,7ip2rcws0jntg,타조락탐주2.25g
27907,wgpndly656iq1,타조락탐주4.5g
27908,A11A4320A0029,타조브이주2.25g
27909,A11A4320A0030,타조브이주4.5g
27910,A11AKP08F0092,타조실린주4.5g
27911,2020092400005,타조실주2.25g
27912,A11AKP08F0097,타조실주4.5g
27913,m8nyy8sdnllql,타조페란주2.25g
27914,7f63dftilq8i4,타조페란주4.5g
27915,2019042500028,타조펜주2.25g
27916,2019042500029,타조펜주4.5g
27917,2015070900001,타코칼스연질캡슐
27918,A11A1280A0180,타페인주사
27919,2023031600002,타프리드정
27920,A11AOOOOO3103,태극아세클로페낙정
27921,A11AOOOOO3866,태극에페리손정
27922,A11AKP08G3588,테라플루데이타임건조시럽
27923,2011031100003,테라플루콜드앤코프나이트타임건조시럽
27924,2011031100004,테라플루콜드앤코프데이타임건조시럽
27925,2015042400011,테바도네페질구강붕해정10mg
27926,2015042400010,테바도네페질구강붕해정5mg
27927,A11AMMMMM2395,테오남주250mg(수출용)
27928,A11AMMMMM2396,테오남주500mg
27929,2014030400001,텐파워플러스연질캡슐
27930,A11A3180A0132,토라렌주
27931,A11A3180B0016,토라렌크림1%
27932,2017103100018,토레칼스연질캡슐
27933,A11AMMMMM0970,토렌주(수출용)
27934,A11A1280A0316,토리엠정
27935,2011032800005,토마그린연질캡슐
27936,2009090200035,토마스연질캡슐
27937,2017122900019,토마쎈플러스연질캡슐
27938,2023041400003,토뮤즈연질캡슐
27939,A11AKP08G0350,토미칼정
27940,A11AKP08A0399,토비콤연질캡슐(수출용)
27941,A11A0850A0187,토비콤캡슐(수출용)
27942,A11AKP08G0068,토비클연질캡슐
27943,ib118zxwcvvj6,토코그린연질캡슐
27944,2009091800324,토코네슘연질캡슐
27945,2016031700001,토코마연질캡슐
27946,2011072900005,토코빅연질캡슐
27947,2010042600007,토코엔지연질캡슐
27948,A11AKP08G0351,토트칼연질캡슐
27949,2018022000003,토페라정25mg
27950,2009071501935,토페리스정(수출용)
27951,2009071501936,토페리스정100mg(수출용)
27952,2014122200015,톡앤톡외용액
27953,A11A1330B0058,톨리손정(수출용)
27954,A11A2070A0275,톨시렌연질캡슐
27955,A11A0860B0052,투렌정
27956,2019012500161,투윈설박탐주1g
27957,2019032900024,투페리정
27958,2020042400041,툴스페낙정100mg
27959,2020042400046,트라스트디펜플라스타
27960,2010122000001,트로페린점안액(1회용)
27961,2022012100003,트리페릭액
27962,2022011200005,트리페릭주
27963,2013091000004,트리페손정
27964,A11AKP08G0449,트리프론정200mg(수출용)
27965,2016041900008,트리플나이트건조시럽
27966,2016041100003,트리플데이건조시럽
27967,2020010700012,트인엔연고
27968,A11A3400A0106,티날캡슐(수출용)
27969,2018110100022,티디셉트정10mg
27970,2018110100023,티디셉트정5mg
27971,A11AJJJJJ0630,티에남주500mg
27972,A11AGGGGA3035,티젠플라스타
27973,2016102100006,티지페논정
27974,2013020100030,티지프리정
27975,2017091900012,티토넬플러스정
27976,A11AMMMMM1823,티펨주250mg
27977,A11AMMMMM1824,티펨주500mg
27978,A11A0860A0138,파라게직정
27979,A11AOOOOO4364,파라탐주1g
27980,2018042700010,파렉손정
27981,2014040100002,파마덱사메타손주(수출용)
27982,2009071505015,파마디클로페낙나트륨정(수출용)
27983,A11AGGGGA5727,파마디클로페낙나트륨정100mg(수출용)
27984,2019062500022,파마아세클로페낙CR정
27985,A11A1260A0186,파마염산슈도에페드린정
27986,2013091300002,파비스에페리손정
27987,2016082900004,파비스에페리손정(수출용)
27988,2019120200005,파비스에페리손SR정
27989,2019041600116,파비스페북소스타트정40mg
27990,2019050200096,파비스페북소스타트정80mg
27991,2009071502571,파오스클주(수출용)
27992,2017032400011,파워본앤킹연질캡슐
27993,2010120200005,파워본연질캡슐
27994,A11AKP08F1108,파워스탑포르테플라스타
27995,2012062800014,파워젠연질캡슐
27996,2015071300009,파이콤파필름코팅정10mg
27997,2015071300010,파이콤파필름코팅정12mg
27998,2015071300005,파이콤파필름코팅정2mg
27999,2015071300006,파이콤파필름코팅정4mg
28000,2015071300007,파이콤파필름코팅정6mg
28001,2015071300008,파이콤파필름코팅정8mg
28002,2020052900043,파이콤파현탁액0.5mg/mL
28003,2015062500010,파인비타디주
28004,2019120600021,팜도네정10mg
28005,2019110600009,팜도네정5mg
28006,2016062900013,팜렉스정
28007,A11AOOOOO2932,팜젠에페리손정
28008,2020051800030,팜젠페노피브레이트정160mg
28009,2015021700017,팜페낙CR정
28010,2018101100011,팜페인파워연질캡슐
28011,2016041100009,패북소정40mg
28012,2016041100008,패북소정80mg
28013,A11APPPPP1161,페가시스프리필드주180μg
28014,2020020300006,페고트정40mg
28015,2017103000006,페고트정80mg
28016,2020020500007,페나베타주
28017,A11AEEEEE0416,페나클주
28018,2022092300004,페낙손정
28019,2016080300002,페낙칸주
28020,2016062700061,페네도정10mg
28021,2016062700062,페네도정5mg
28022,A11AOOOOO1626,페넴주250mg/500mg(수출용)
28023,A11AOOOOO5510,페노디핀지속정
28024,2019041100011,페노딜정160mg
28025,2020042700002,페노레이트정
28026,A11AOOOOO1944,페노렌캡슐
28027,2019070300042,페노릭스EH정
28028,2014093000019,페노바정
28029,A11AOOOOO0907,페노베이트캡슐
28030,2019081900013,페노브정
28031,2018031600007,페노스탑플라스타
28032,2012102500003,페노시드캡슐
28033,2020110600018,페노웰정145mg
28034,2022071200007,페노제티브정
28035,2018061900004,페노코린캡슐
28036,A11AOOOOO0673,페노클정
28037,2019110100006,페노투정160mg
28038,2020010700006,페노프리정
28039,A11AOOOOO2246,페노피딜캡슐
28040,2019082200007,페노피레정
28041,2020040600007,페노피렌정
28042,2019121700012,페노피브정160mg
28043,2020031200024,페노피정160mg
28044,2019053100031,페노픽정
28045,2020052800020,페노핀정
28046,A11A2250A0084,페노필정(수출용)
28047,2017082400017,페노핍정
28048,2017080100030,페닐린점비액
28049,A11APPPPP0886,페닝정
28050,2014011500003,페덱스정
28051,A11ABBBBB2703,페디라산
28052,A11A0210A0570,페디라액
28053,2023030600001,페라넬정10mg
28054,2022042000001,페라넬정12mg
28055,2022042000003,페라넬정2mg
28056,2023030600003,페라넬정4mg
28057,2022042000002,페라넬정6mg
28058,2023030600002,페라넬정8mg
28059,2019032200027,페라드정40mg
28060,2019032200028,페라드정80mg
28061,2022071500001,페라미트리주
28062,2010081900010,페라미플루주15mL
28063,2021060100008,페라미플루프리믹스주
28064,2009092800024,페라박탐주1g(수출용)
28065,2012022300002,페라박탐주2g(수출용)
28066,2023072100001,페라사이드에스액
28067,A11AOOOOO4132,페라설주
28068,2019032900119,페라시드액
28069,A11A0250A0415,페라씰린주1g
28070,A11A0250A0416,페라씰린주2g
28071,A11A0250A0417,페라씰린주4g
28072,2022021000028,페라온플루주
28073,2021012900006,페라원스주
28074,2021060100007,페라원스프리믹스주
28075,A11AKP08G4442,페라존나주1g
28076,2021111600001,페라타조주2.25g
28077,2021111600002,페라타조주4.5g
28078,A11A0300A0536,페라탐주
28079,2016030200072,페라탐주2g
28080,A11APPPPP1927,페라티스캡슐
28081,2017122600026,페라플루디액
28082,2022052500010,페라플스주
28083,A11A1291A0316,페렌탈정
28084,A11AOOOOO0080,페로딜정
28085,A11AHHHHH0207,페로마액
28086,xesnhrubfdu25,페로마큐캡슐
28087,2010050400010,페로빈주
28088,A11A0480A0241,페로세린연질캡슐(수출용)
28089,A11APPPPP1283,페로시아정1mg
28090,A11AGGGGA4350,페로친주(수출용)
28091,A11A0530A0123,페록살정(수출용)
28092,A11A0530A0140,페록살캡슐(수출용)
28093,2015110200039,페록스정80mg
28094,2019041800039,페록시정40mg
28095,2019041800038,페록시정80mg
28096,A11A1270A0179,페르본정
28097,A11A1270A0121,페르본주사
28098,2018032600025,페르본주사1%(10mL)
28099,2018032600026,페르본주사1%(20mL)
28100,2011031800003,페르본주사1%(50mL)
28101,2020012900026,페르본주사1%(5mL)
28102,A11A1270A0180,페르본주사100mg
28103,A11A1270A0158,페르본주사15mg
28104,A11A1270A0211,페르본주사50mg
28105,A11AOOOOO0745,페르펜정(수출용)
28106,2009071502653,페리나돔정(수출용)
28107,A11A2070A0379,페리날정
28108,A11A3550A0152,페리덱스연고
28109,A11AGGGGA2874,페리돔정
28110,2009071502924,페리세라정10mg(수출용)
28111,2012090600001,페리슨정
28112,A11AGGGGA2906,페리시정
28113,A11AMMMMM1727,페리오친캡슐
28114,A11AOOOOO4085,페리오클린치과용연고
28115,A11APPPPP1286,페리콘플러스캡슐
28116,2022041200025,페리콤파정10mg
28117,2022041200024,페리콤파정12mg
28118,2022041200023,페리콤파정2mg
28119,2022041200028,페리콤파정4mg
28120,2022041200027,페리콤파정6mg
28121,2022041200026,페리콤파정8mg
28122,2016110100009,페리터치액
28123,2016111100007,페리퓨어1.5%액(2000mL)
28124,2016111100008,페리퓨어2.5%액(2000mL)
28125,2016112200002,페리퓨어4.25%액(2000mL)
28126,2009092800056,페리프로액
28127,A11AOOOOO5274,페리플러스1.5%액
28128,A11AOOOOO5275,페리플러스2.5%액
28129,A11AOOOOO5276,페리플러스4.25%액
28130,2012051700001,페림타주100mg
28131,2012051600001,페림타주500mg
28132,A11ABBBBB1654,페마라정
28133,2023042600003,페마자이레정4.5mg
28134,2023042600002,페마자이레정9mg
28135,2016050300015,페메드에스주
28136,2013090400004,페메드주100mg(수출용)
28137,2012061400005,페메드주500mg(수출용)
28138,A11AMMMMM1909,페모스톤정1/10
28139,A11ABBBBB1655,페모스톤정2/10
28140,A11AMMMMM1910,페모스톤콘티정
28141,A11AKP08F0443,페미너스에스정
28142,2009082500042,페미란정
28143,2012083100002,페미렉스주100mg
28144,2012060800001,페미렉스주500mg
28145,2019100400003,페미로살건조시럽
28146,2018052800002,페미로살정10mg
28147,2018052800006,페미로살정5mg
28148,A11APPPPP0187,페미르정
28149,A11AKP09B0066,페미영정
28150,2010070100005,페미젯정1mg
28151,A11AKP07K0074,페민업정
28152,2019040500014,페바로에프캡슐
28153,2021040100007,페바로정1mg
28154,2019010700045,페바로정2mg
28155,2021043000014,페바로정4mg
28156,2023052500008,페바로젯정2/10mg
28157,2023052500007,페바로젯정4/10mg
28158,2015102900009,페보트정80mg
28159,2016051000013,페북사트정40mg
28160,2016051000012,페북사트정80mg
28161,2017070300018,페북센정40mg
28162,2017063000007,페북센정80mg
28163,2019100100044,페북소릭정40mg
28164,2019100100043,페북소릭정80mg
28165,2016060100054,페북손정40mg
28166,2016060100055,페북손정80mg
28167,2016062400014,페북스타정40mg
28168,2016062400015,페북스타정80mg
28169,2020031900011,페북엠정40mg
28170,2020022100022,페북엠정80mg
28171,2019080700050,페북타정40mg
28172,2019080700051,페북타정80mg
28173,2019050200124,페북탐정40mg
28174,2019050200125,페북탐정80mg
28175,2015101200014,페북트정40mg
28176,2015101200015,페북트정80mg
28177,2015101200046,페북틴정40mg
28178,2015101200045,페북틴정80mg
28179,A11A0540A0240,페브낙주
28180,2017122200015,페브록트정40mg(수출용)
28181,2017122200016,페브록트정80mg(수출용)
28182,2013060300005,페브릭정40mg
28183,2009090300019,페브릭정80mg
28184,2016070400028,페셔날시럽(500mL)
28185,A11AOOOOO2289,페셔날시럽(5mL)
28186,2019032200029,페소드정40mg
28187,2019032200030,페소드정80mg
28188,2015101200035,페소린정40mg
28189,2015101200039,페소린정80mg
28190,2019051000090,페소타트정40mg
28191,2019053100016,페소타트정80mg
28192,A11AKP09D0065,페스돈정(수출용)
28193,2021090700002,페스코피하주사1200/600mg
28194,2021090700001,페스코피하주사600/600mg
28195,2017041100008,페스타정80mg
28196,A11AOOOOO7744,페스틴정
28197,2009091800009,페이론캡슐
28198,2022060800006,페콕시브캡슐2mg
28199,A11AOOOOO9029,페티노정
28200,2015102900012,펙소스타정40mg
28201,2015102900011,펙소스타정80mg
28202,2019030800024,펙소트정40mg
28203,2019030800023,펙소트정80mg
28204,2019090900033,펙토린정40mg
28205,2019090900197,펙토린정80mg
28206,2022041900001,펜믹스페라미비르수화물주
28207,A11A0380A0295,펜믹스피페라실린주1g
28208,A11AOOOOO1634,펜믹스피페라실린주2g
28209,2011020900004,펜폴캡슐
28210,A11A2500B0092,펠돈티정
28211,2016050200047,펨타주25mg/mL(20mL)
28212,2015030200004,펨타주25mg/mL(4mL)
28213,2009071504720,포라존주1g(수출용)
28214,2012042700003,포렌드플러스디정
28215,2021040100003,포리그론에스연질캡슐
28216,A11ADDDDD0583,포리그론연질캡슐
28217,2013020100029,포사드론플러스디정
28218,2014042200001,포사롱플러스디정
28219,2012110600002,포사제닉플러스디정
28220,2016070100021,포스넬엠정
28221,2016070100020,포스넬플러스정
28222,2016040100036,포스톤골드정
28223,A11AKP08G2930,포스톤정
28224,A11AKP08K0325,포스페넴주0.5g
28225,2011020100008,포스페넴주1g
28226,2021102900004,포인타민플러스100/1000정
28227,2021102900002,포인타민플러스500/1000정
28228,A11AKP08C0077,포페탐주1g(수출용)
28229,A11A0450B0001,폰탈캡슐250mg
28230,A11A1330B0048,폴리자민연질캡슐
28231,A11A1840B0047,푸로페날정20mg
28232,A11AGGGGA3857,푸리젝스주
28233,2023022200002,프라바페닉스캡슐
28234,2012073000002,프라바페닉스캡슐
28235,A11AOOOOO7808,프라스칼디정750mg
28236,A11AKP08G5005,프라페라존주1g
28237,2016060200008,프로디1000연질캡슐
28238,2013112700007,프로페논정
28239,A11ACCCCC0386,프로페시아정1mg
28240,2014111700006,프리디아점안액(1회용)
28241,2017112100001,프리미엄미네코다정
28242,2019102400019,프리비투스현탁액(500mL)
28243,A11AJJJJJ0094,프리비투스현탁액(8mL)
28244,A11AKP08G2738,프리웨이정
28245,A11AOOOOO0798,프리페넴주250mg
28246,A11AOOOOO0797,프리페넴주500mg
28247,2014082700007,플러스디알레드론정
28248,2012081000003,플러스디정
28249,2016071200006,플레그리디펜주125μg
28250,2016071200005,플레그리디펜주스타터팩
28251,A11AOOOOO8508,플루다라정
28252,A11ADDDDD0669,플루다라주
28253,2022080500002,플루라미주
28254,2021072900003,플루엔페라주
28255,2013051400002,플루페스트점안액
28256,2020060900003,피리박탐주4.5g
28257,2021083100007,피알디클로페낙주
28258,2021101400002,피알콜레칼시페롤주
28259,2019040500019,피에프캡슐
28260,2014110300039,피엠에스리스페리돈정0.5mg
28261,2014091900004,피엠에스리스페리돈정1mg
28262,2014100100051,피엠에스리스페리돈정2mg
28263,A11A1200A0004,피엠정액
28264,2014111700009,피코네이드산
28265,2011121200005,피코라이트산
28266,2015012900006,피코프리산
28267,2019040500013,피타론에프캡슐
28268,A11AKP08F0096,피페락탐주
28269,2020020500011,피페락탐주2.25g
28270,7tq3f7qxueyxu,필본케어정(수출용)
28271,A11A2040A0072,하나디클로페낙나트륨정(수출용)
28272,A11A2040A0123,하나디클로페낙나트륨정50mg(수출용)
28273,A11A2040B0030,하나페닐레프린염산염주사1%
28274,2022072800002,하나페라미비르프리믹스주
28275,A11A1560A0229,하리스연질캡슐
28276,A11A0470B0414,하미돈엠정
28277,A11A0470A0347,하미돈현탁액
28278,A11A2580B0073,하원돔페리돈말레산염정
28279,2014101600001,하원디클로페낙베타주2mL
28280,A11A2580A0162,하원디클로페낙정25mg(수출용)
28281,A11APPPPP1386,하이도네정10mg
28282,2015111700011,하이도네정5mg
28283,2017112800013,하이브릭정80mg
28284,A11APPPPP1589,하이비에스연질캡슐
28285,A11APPPPP1618,하이비플러스연질캡슐
28286,A11AKP07L0131,하이셉트정10mg
28287,A11AKP08G3723,하이셉트정5mg
28288,2019032900079,하이실버도네정10mg
28289,2019032900078,하이실버도네정5mg
28290,A11AKP08G5141,하이알론주
28291,2022041200030,하이페질산10mg
28292,2022041200002,하이페질산5mg
28293,2016062700057,하이페질오디정10mg
28294,2016062700056,하이페질오디정5mg
28295,qfh9o34nx9xg0,하이페질정10mg
28296,A11AKP07L0128,하이페질정5mg
28297,2022033000003,한국팜비오비타디철정
28298,gqwzs1ehfwwy9,한림도네페질정10mg
28299,A11AKP08E0105,한림도네페질정5mg
28300,A11AKP08K0142,한림메로페넴주500mg
28301,A11ABBBBB1712,한미돔페리돈정10mg
28302,A11A0350A0089,한올덱사메타손주5mg
28303,A11AOOOOO4016,한올돔페리돈말레산염정
28304,2012090300006,한올메로페넴주1g
28305,A11A0350A0127,한올베타메타손주
28306,A11AOOOOO3869,한올에페리손염산염정
28307,2009071504697,한조탐주(수출용)
28308,A11A3780A0146,한페존주1g
28309,2009071501049,한페존주250mg(수출용)
28310,2019073000007,한화도네페질정10mg
28311,2019081900026,한화도네페질정5mg
28312,2019050200109,한화리스페리돈정1mg
28313,2019050200110,한화리스페리돈정2mg
28314,2016042100005,해피홈힐러플라스타
28315,2009100100010,헤라큐정
28316,A11A0500B0008,헤르페시드안연고
28317,2020041400004,헤르페진크림
28318,2017040300006,헤모시록스확산정125mg
28319,2017040300013,헤모시록스확산정250mg
28320,2017010500007,헤모시록스확산정500mg
28321,2017072600009,헤모자이드산1000mg
28322,2017072600006,헤모자이드산125mg
28323,2017072600007,헤모자이드산250mg
28324,2017072600008,헤모자이드산500mg
28325,A11AKP08G4810,헤어페시아정
28326,A11AKP08F0182,헤피리온정
28327,A11AOOOOO5432,헬스타연질캡슐
28328,A11AKP08A0315,헬스트론연질캡슐(수출용)
28329,2009071504725,헬시칼연질캡슐(수출용)
28330,2013111300001,현대아세클로페낙정
28331,2016053100027,현대에페리손염산염정
28332,t3mfgx0s2cd6p,화이자데페록사민메실레이트주2g
28333,A11AOOOOO1704,화이자데페록사민메실레이트주500mg
28334,2012082900003,화이자페메트렉시드주100mg
28335,2016053100057,화이자페메트렉시드주1g
28336,2012082900002,화이자페메트렉시드주500mg
28337,2010051800009,화이자플루다라빈주
28338,2020112000008,화이트디클로플라스타
28339,2011051100001,화일세페핌염산염주(수출용)
28340,2009071504317,화일세포페라존나트륨주1g(수출용)
28341,2011032400007,화일세포페라존나트륨주2g(수출용)
28342,2009092300083,히노큐정
28343,A11AKP08E0096,히페린정
28344,2018061800005,가그린목액
28345,A11AKP08G0552,가네실린연질캡슐
28346,2009071505344,가네실린포르테연질캡슐
28347,A11AKP08A0303,가네쿨연질캡슐
28348,2011110100007,가바뉴로캡슐150mg
28349,2019030800008,가바뉴로캡슐25mg
28350,2019030800009,가바뉴로캡슐50mg
28351,2011110100006,가바뉴로캡슐75mg
28352,2011110100043,가바린캡슐
28353,2018020700004,가바메드캡슐150mg
28354,2020013000006,가바메드캡슐25mg
28355,2020013000007,가바메드캡슐50mg
28356,2018020700005,가바메드캡슐75mg
28357,A11AOOOOO9272,가베린연질캡슐
28358,A11AOOOOO5852,가베스판연질캡슐
28359,2016051800011,가베콘연질캡슐
28360,2017072400007,가벨린정150mg
28361,2019073000018,가벨린정25mg
28362,2019073000017,가벨린정50mg
28363,2017072400008,가벨린정75mg
28364,A11AKP08F0018,가스프린정
28365,A11AOOOOO4770,감마글로불린주
28366,A11AGGGGA4736,감마린액
28367,A11A0860A0093,감마린크림
28368,2018032300003,개스틴포르테연질캡슐
28369,A11AKP08G0754,게로나살스프레이0.1%
28370,2021111700001,게보린브이정
28371,2020100700002,게보린쿨다운정
28372,2009071505649,경남세파졸린주1g(수출용)
28373,A11AKP08G1113,경보세파졸린나트륨주1g(수출용)
28374,A11AKP08G1111,경보세파졸린나트륨주250mg(수출용)
28375,A11AKP08G1115,경보세파졸린나트륨주2g(수출용)
